 "t","1","2"
 9.10891089108911006E-003,-2896.7970931874888,2896.7970931874888
 9.30693069306930826E-003,-2938.4651571304862,2938.4651571304862
 9.50495049504950645E-003,-2969.4027724963607,2969.4027724963607
 9.70297029702970291E-003,-2989.3000703047646,2989.3000703047646
 9.90099009900990111E-003,-2997.9028832818358,2997.9028832818358
 1.00990099009900993E-002,-2995.0082303451886,2995.0082303451886
 1.02970297029702975E-002,-2980.4608536329083,2980.4608536329083
 1.04950495049504957E-002,-2954.1479169668842,2954.1479169668842
 1.06930693069306939E-002,-2915.9950100037804,2915.9950100037804
 1.08910891089108921E-002,-2865.9610872027324,2865.9610872027324
 1.10891089108910903E-002,-2804.0323950811216,2804.0323950811216
 1.12871287128712885E-002,-2730.2157283394431,2730.2157283394431
 1.14851485148514867E-002,-2644.5304718060752,2644.5304718060752
 1.16831683168316831E-002,-2546.9988684496884,2546.9988684496884
 1.18811881188118813E-002,-2437.6334318012691,2437.6334318012691
 1.20792079207920795E-002,-2316.4241617343578,2316.4241617343578
 1.22772277227722777E-002,-2183.3200918740149,2183.3200918740149
 1.24752475247524759E-002,-2038.2124174985988,2038.2124174985988
 1.26732673267326741E-002,-1880.9126679105073,1880.9126679105073
 1.28712871287128723E-002,-1711.1371257558560,1711.1371257558560
 1.30693069306930705E-002,-1528.4989316696660,1528.4989316696660
 1.32673267326732687E-002,-1332.5285959363646,1332.5285959363646
 1.34653465346534669E-002,-1122.7514704696380,1122.7514704696380
 1.36633663366336651E-002,-898.87613121555853,898.87613121555853
 1.38613861386138616E-002,-661.17715470367614,661.17715470367614
 1.40594059405940598E-002,-411.17368615127560,411.17368615127560
 1.42574257425742579E-002,-152.62622690926389,152.62622690926389
 1.44554455445544561E-002,107.36912495344545,-107.36912495344545
 1.46534653465346543E-002,357.95950248257572,-357.95950248257572
 1.48514851485148525E-002,586.38475219737848,-586.38475219737848
 1.50495049504950507E-002,782.21608124965530,-782.21608124965530
 1.52475247524752489E-002,942.36954356420961,-942.36954356420961
 1.54455445544554471E-002,1072.4808664878321,-1072.4808664878321
 1.56435643564356436E-002,1183.4276973081749,-1183.4276973081749
 1.58415841584158418E-002,1286.1804019956105,-1286.1804019956105
 1.60396039603960400E-002,1388.5386770591911,-1388.5386770591911
 1.62376237623762382E-002,1494.5162852930750,-1494.5162852930750
 1.64356435643564364E-002,1605.1226042000785,-1605.1226042000785
 1.66336633663366346E-002,1719.5704341249386,-1719.5704341249386
 1.68316831683168328E-002,1836.2777838091824,-1836.2777838091824
 1.70297029702970310E-002,1953.5170605577837,-1953.5170605577837
 1.72277227722772291E-002,2069.6984618927431,-2069.6984618927431
 1.74257425742574273E-002,2183.4128993685190,-2183.4128993685190
 1.76237623762376255E-002,2293.3907177696415,-2293.3907177696415
 1.78217821782178237E-002,2398.4676908426773,-2398.4676908426773
 1.80198019801980219E-002,2497.5818313460763,-2497.5818313460763
 1.82178217821782201E-002,2589.7794027705627,-2589.7794027705627
 1.84158415841584183E-002,2674.2186053024875,-2674.2186053024875
 1.86138613861386165E-002,2750.1633402250454,-2750.1633402250454
 1.88118811881188147E-002,2816.9750538634671,-2816.9750538634671
 1.90099009900990129E-002,2874.1010379026047,-2874.1010379026047
 1.92079207920792076E-002,2921.0668980881401,-2921.0668980881401
 1.94059405940594058E-002,2957.4676706493883,-2957.4676706493883
 1.96039603960396040E-002,2982.9627899768107,-2982.9627899768107
 1.98019801980198022E-002,2997.2697715394615,-2997.2697715394615
 2.00000000000000004E-002,3000.1605307212340,-3000.1605307212340
