           1           2           3           1
           1           4           2           1
           1           3           5           1
           1           6           4           1
           7           1           5           1
           7           6           1           1
           8           4           6           1
           7           5           9           1
           7          10           6           1
           8          11           4           1
           8           6          12           1
           7           9          13           1
           7          14          10           1
          10          12           6           1
           8          15          11           1
           8          12          16           1
           7          13          14           1
          10          14          17           1
          10          17          12           1
           8          18          15           1
          12          19          16           1
           8          16          18           1
          14          13          20           1
          21          17          14           1
          12          17          19           1
          22          14          20           1
          23          17          21           1
          22          21          14           1
          17          24          19           1
          22          20          25           1
          23          24          17           1
          23          21          26           1
          22          26          21           1
          22          25          27           1
          23          28          24           1
          23          26          28           1
          22          29          26           1
          22          27          29           1
          26          30          28           1
          31          26          29           1
          32          29          27           1
          31          30          26           1
          31          29          33           1
          32          33          29           1
          32          27          34           1
          31          35          30           1
          31          33          35           1
          32          36          33           1
          32          34          37           1
          33          38          35           1
          32          37          36           1
          39          33          36           1
          39          38          33           1
          40          36          37           1
          39          36          41           1
          39          42          38           1
          40          41          36           1
          40          37          43           1
          39          41          42           1
          40          44          41           1
          40          43          45           1
          41          46          42           1
          40          45          44           1
          47          41          44           1
          47          46          41           1
          48          44          45           1
          47          44          49           1
          47          50          46           1
          48          49          44           1
          48          45          51           1
          47          49          50           1
          48          52          49           1
          48          51          53           1
          49          54          50           1
          48          53          52           1
          55          49          52           1
          55          54          49           1
          56          52          53           1
          55          52          57           1
          55          58          54           1
          56          57          52           1
          56          53          59           1
          55          57          58           1
          56          60          57           1
          56          59          61           1
          57          62          58           1
          56          61          60           1
          63          57          60           1
          63          62          57           1
          64          60          61           1
          63          60          65           1
          63          66          62           1
          64          65          60           1
          64          61          67           1
          63          65          66           1
          64          68          65           1
          64          67          69           1
          65          70          66           1
          64          69          68           1
          71          65          68           1
          71          70          65           1
          70          72          66           2
          73          68          69           1
          71          68          74           1
          71          75          70           1
          76          72          70           2
          77          66          72           3
          73          74          68           1
          73          69          78           1
          71          74          75           1
          76          70          75           2
          79          72          76           2
          80          77          72           3
          73          81          74           1
          73          78          82           1
          74          83          75           1
          84          76          75           2
          79          85          72           2
          86          79          76           2
          80          87          77           3
          80          72          85           3
          73          82          81           1
          88          74          81           1
          88          83          74           1
          84          75          83           2
          86          76          84           2
          79          89          85           2
          86          90          79           2
          91          87          80           3
          80          85          89           3
          92          81          82           1
          88          81          93           1
          88          94          83           1
          95          84          83           2
          96          86          84           2
          79          90          89           2
          96          90          86           2
          91          97          87           3
          98          91          80           3
          98          80          89           3
          92          93          81           1
          92          82          99           1
          88          93          94           1
          95          83          94           2
          95         100          84           2
         100          96          84           2
         101          89          90           2
          96         102          90           2
          91         103          97           3
          98         104          91           3
          98          89         105           3
          92         106          93           1
          92          99         107           1
          93         108          94           1
          95          94         109           2
          95         109         100           2
         100         110          96           2
         101         105          89           2
         101          90         102           2
         111         102          96           2
         112         103          91           3
          98         113         104           3
         104         114          91           3
          98         105         113           3
          92         107         106           1
         115          93         106           1
         115         108          93           1
         116          94         108           2
         109          94         116           2
         100         109         117           2
         100         117         110           2
         111          96         110           2
         101         118         105           2
         101         102         119           2
         120         102         111           2
         112         121         103           3
         114         112          91           3
         122         104         113           3
         104         123         114           3
         113         105         118           3
         124         106         107           1
         115         106         125           1
         115         126         108           1
         116         108         126           2
         109         116         117           2
         127         110         117           2
         127         111         110           2
         101         128         118           2
         120         119         102           2
         101         119         128           2
         120         111         129           2
         130         121         112           3
         130         112         114           3
         122         123         104           3
         131         122         113           3
         132         114         123           3
         131         113         118           3
         124         125         106           1
         124         107         133           1
         115         125         126           1
         116         126         134           2
         117         116         134           2
         127         117         135           2
         127         129         111           2
         128         136         118           2
         120         137         119           2
         128         119         138           2
         120         129         139           2
         140         121         130           3
         132         130         114           3
         132         123         122           3
         131         141         122           3
         131         118         136           3
         124         142         125           1
         124         133         143           1
         125         144         126           1
         134         126         144           2
         117         134         145           2
         135         117         145           2
         127         135         146           2
         127         147         129           2
         128         138         136           2
         120         139         137           2
         119         137         138           2
         139         129         148           2
         140         149         121           3
         140         130         150           3
         151         130         132           3
         132         122         152           3
         131         153         141           3
         122         141         152           3
         131         136         153           3
         124         143         142           1
         154         125         142           1
         154         144         125           1
         134         144         155           2
         156         145         134           2
         135         145         157           2
         135         158         146           2
         127         146         147           2
         148         129         147           2
         138         159         136           2
         139         160         137           2
         138         137         161           2
         139         148         162           2
         163         149         140           3
         151         150         130           3
         163         140         150           3
         151         132         152           3
         141         153         164           3
         152         141         164           3
         153         136         165           3
         166         142         143           1
         154         142         167           1
         154         168         144           1
         155         144         168           2
         156         134         155           2
         157         145         156           2
         135         157         158           2
         158         169         146           2
         146         169         147           2
         148         147         169           2
         138         161         159           2
         136         159         165           2
         139         170         160           2
         137         160         161           2
         148         171         162           2
         139         162         170           2
         163         172         149           3
         151         173         150           3
         163         150         174           3
         151         152         164           3
         175         164         153           3
         153         165         176           3
         166         167         142           1
         166         143         177           1
         154         167         168           1
         178         155         168           2
         156         155         178           2
         157         156         179           2
         180         158         157           2
         158         181         169           2
         148         169         171           2
         163         182         172           3
         151         164         173           3
         150         173         183           3
         150         183         174           3
         163         174         182           3
         184         164         175           3
         175         153         185           3
         153         176         185           3
         166         186         167           1
         166         177         187           1
         167         188         168           1
         178         168         188           2
         156         178         189           2
         156         189         179           2
         180         157         179           2
         190         158         180           2
         190         181         158           2
         181         171         169           2
         184         173         164           3
         183         173         191           3
         192         174         183           3
         192         182         174           3
         184         175         193           3
         175         185         194           3
         166         187         186           1
         195         167         186           1
         195         188         167           1
         178         188         196           2
         178         196         189           2
         179         189         197           2
         180         179         198           2
         190         180         198           2
         190         199         181           2
         181         200         171           2
         184         191         173           3
         201         183         191           3
         192         183         202           3
         192         203         182           3
         175         194         193           3
         184         193         204           3
         205         186         187           1
         195         186         206           1
         195         207         188           1
         196         188         207           2
         208         189         196           2
         208         197         189           2
         209         179         197           2
         198         179         209           2
         210         190         198           2
         210         199         190           2
         199         200         181           2
         184         211         191           3
         201         202         183           3
         201         191         211           3
         212         192         202           3
         212         203         192           3
         193         194         213           3
         204         193         213           3
         184         204         211           3
         205         206         186           1
         205         187         214           1
         195         206         207           1
         215         196         207           2
         208         196         215           2
         208         216         197           2
         209         197         217           2
         198         209         218           2
         210         198         218           2
         210         219         199           2
         199         220         200           2
         221         202         201           3
         222         201         211           3
         221         212         202           3
         212         223         203           3
         204         213         224           3
         204         224         211           3
         205         225         206           1
         205         214         226           1
         206         227         207           1
         215         207         227           2
         208         215         216           2
         197         216         228           2
         217         197         228           2
         209         217         229           2
         209         229         218           2
         210         218         219           2
         219         220         199           2
         222         221         201           3
         222         211         230           3
         221         231         212           3
         232         223         212           3
         230         211         224           3
