   0.0000000000000000        0.0000000000000000     
   0.0000000000000000       5.26315812021493912E-003
   0.0000000000000000       1.05263162404298800E-002
   0.0000000000000000       1.57894752919673885E-002
   0.0000000000000000       2.10526324808597599E-002
   0.0000000000000000       2.63157896697521210E-002
   0.0000000000000000       3.15789505839347770E-002
   0.0000000000000000       3.68421077728271484E-002
   0.0000000000000000       4.21052649617195129E-002
   0.0000000000000000       4.73684221506118774E-002
   0.0000000000000000       5.26315793395042419E-002
   0.0000000000000000       5.78947402536869118E-002
   0.0000000000000000       6.31579011678695679E-002
   0.0000000000000000       6.84210583567619324E-002
   0.0000000000000000       7.36842155456542969E-002
   0.0000000000000000       7.89473727345466614E-002
   0.0000000000000000       8.42105299234390259E-002
   0.0000000000000000       8.94736871123313904E-002
   0.0000000000000000       9.47368443012237549E-002
   0.0000000000000000       0.10000000149011611     
  1.72413792461156914E-002   0.0000000000000000     
  1.72413792461156914E-002  5.26315812021493912E-003
  1.72413792461156914E-002  1.05263162404298800E-002
  1.72413792461156914E-002  1.57894752919673885E-002
  1.72413792461156914E-002  2.10526324808597599E-002
  1.72413792461156914E-002  2.63157896697521210E-002
  1.72413792461156914E-002  3.15789505839347770E-002
  1.72413792461156914E-002  3.68421077728271484E-002
  1.72413792461156914E-002  4.21052649617195129E-002
  1.72413792461156914E-002  4.73684221506118774E-002
  1.72413792461156914E-002  5.26315793395042419E-002
  1.72413792461156914E-002  5.78947402536869118E-002
  1.72413792461156914E-002  6.31579011678695679E-002
  1.72413792461156914E-002  6.84210583567619324E-002
  1.72413792461156914E-002  7.36842155456542969E-002
  1.72413792461156914E-002  7.89473727345466614E-002
  1.72413792461156914E-002  8.42105299234390259E-002
  1.72413792461156914E-002  8.94736871123313904E-002
  1.72413792461156914E-002  9.47368443012237549E-002
  1.72413792461156914E-002  0.10000000149011611     
  3.44827584922313690E-002   0.0000000000000000     
  3.44827584922313690E-002  5.26315812021493912E-003
  3.44827584922313690E-002  1.05263162404298800E-002
  3.44827584922313690E-002  1.57894752919673885E-002
  3.44827584922313690E-002  2.10526324808597599E-002
  3.44827584922313690E-002  2.63157896697521210E-002
  3.44827584922313690E-002  3.15789505839347770E-002
  3.44827584922313690E-002  3.68421077728271484E-002
  3.44827584922313690E-002  4.21052649617195129E-002
  3.44827584922313690E-002  4.73684221506118774E-002
  3.44827584922313690E-002  5.26315793395042419E-002
  3.44827584922313690E-002  5.78947402536869118E-002
  3.44827584922313690E-002  6.31579011678695679E-002
  3.44827584922313690E-002  6.84210583567619324E-002
  3.44827584922313690E-002  7.36842155456542969E-002
  3.44827584922313690E-002  7.89473727345466614E-002
  3.44827584922313690E-002  8.42105299234390259E-002
  3.44827584922313690E-002  8.94736871123313904E-002
  3.44827584922313690E-002  9.47368443012237549E-002
  3.44827584922313690E-002  0.10000000149011611     
  5.17241358757018974E-002   0.0000000000000000     
  5.17241358757018974E-002  5.26315812021493912E-003
  5.17241358757018974E-002  1.05263162404298800E-002
  5.17241358757018974E-002  1.57894752919673885E-002
  5.17241358757018974E-002  2.10526324808597599E-002
  5.17241358757018974E-002  2.63157896697521210E-002
  5.17241358757018974E-002  3.15789505839347770E-002
  5.17241358757018974E-002  3.68421077728271484E-002
  5.17241358757018974E-002  4.21052649617195129E-002
  5.17241358757018974E-002  4.73684221506118774E-002
  5.17241358757018974E-002  5.26315793395042419E-002
  5.17241358757018974E-002  5.78947402536869118E-002
  5.17241358757018974E-002  6.31579011678695679E-002
  5.17241358757018974E-002  6.84210583567619324E-002
  5.17241358757018974E-002  7.36842155456542969E-002
  5.17241358757018974E-002  7.89473727345466614E-002
  5.17241358757018974E-002  8.42105299234390259E-002
  5.17241358757018974E-002  8.94736871123313904E-002
  5.17241358757018974E-002  9.47368443012237549E-002
  5.17241358757018974E-002  0.10000000149011611     
  6.89655169844627380E-002   0.0000000000000000     
  6.89655169844627380E-002  5.26315812021493912E-003
  6.89655169844627380E-002  1.05263162404298800E-002
  6.89655169844627380E-002  1.57894752919673885E-002
  6.89655169844627380E-002  2.10526324808597599E-002
  6.89655169844627380E-002  2.63157896697521210E-002
  6.89655169844627380E-002  3.15789505839347770E-002
  6.89655169844627380E-002  3.68421077728271484E-002
  6.89655169844627380E-002  4.21052649617195129E-002
  6.89655169844627380E-002  4.73684221506118774E-002
  6.89655169844627380E-002  5.26315793395042419E-002
  6.89655169844627380E-002  5.78947402536869118E-002
  6.89655169844627380E-002  6.31579011678695679E-002
  6.89655169844627380E-002  6.84210583567619324E-002
  6.89655169844627380E-002  7.36842155456542969E-002
  6.89655169844627380E-002  7.89473727345466614E-002
  6.89655169844627380E-002  8.42105299234390259E-002
  6.89655169844627380E-002  8.94736871123313904E-002
  6.89655169844627380E-002  9.47368443012237549E-002
  6.89655169844627380E-002  0.10000000149011611     
  8.62068980932235718E-002   0.0000000000000000     
  8.62068980932235718E-002  5.26315812021493912E-003
  8.62068980932235718E-002  1.05263162404298800E-002
  8.62068980932235718E-002  1.57894752919673885E-002
  8.62068980932235718E-002  2.10526324808597599E-002
  8.62068980932235718E-002  2.63157896697521210E-002
  8.62068980932235718E-002  3.15789505839347770E-002
  8.62068980932235718E-002  3.68421077728271484E-002
  8.62068980932235718E-002  4.21052649617195129E-002
  8.62068980932235718E-002  4.73684221506118774E-002
  8.62068980932235718E-002  5.26315793395042419E-002
  8.62068980932235718E-002  5.78947402536869118E-002
  8.62068980932235718E-002  6.31579011678695679E-002
  8.62068980932235718E-002  6.84210583567619324E-002
  8.62068980932235718E-002  7.36842155456542969E-002
  8.62068980932235718E-002  7.89473727345466614E-002
  8.62068980932235718E-002  8.42105299234390259E-002
  8.62068980932235718E-002  8.94736871123313904E-002
  8.62068980932235718E-002  9.47368443012237549E-002
  8.62068980932235718E-002  0.10000000149011611     
  0.10344827175140379        0.0000000000000000     
  0.10344827175140379       5.26315812021493912E-003
  0.10344827175140379       1.05263162404298800E-002
  0.10344827175140379       1.57894752919673885E-002
  0.10344827175140379       2.10526324808597599E-002
  0.10344827175140379       2.63157896697521210E-002
  0.10344827175140379       3.15789505839347770E-002
  0.10344827175140379       3.68421077728271484E-002
  0.10344827175140379       4.21052649617195129E-002
  0.10344827175140379       4.73684221506118774E-002
  0.10344827175140379       5.26315793395042419E-002
  0.10344827175140379       5.78947402536869118E-002
  0.10344827175140379       6.31579011678695679E-002
  0.10344827175140379       6.84210583567619324E-002
  0.10344827175140379       7.36842155456542969E-002
  0.10344827175140379       7.89473727345466614E-002
  0.10344827175140379       8.42105299234390259E-002
  0.10344827175140379       8.94736871123313904E-002
  0.10344827175140379       9.47368443012237549E-002
  0.10344827175140379       0.10000000149011611     
  0.12068965286016460        0.0000000000000000     
  0.12068965286016460       5.26315812021493912E-003
  0.12068965286016460       1.05263162404298800E-002
  0.12068965286016460       1.57894752919673885E-002
  0.12068965286016460       2.10526324808597599E-002
  0.12068965286016460       2.63157896697521210E-002
  0.12068965286016460       3.15789505839347770E-002
  0.12068965286016460       3.68421077728271484E-002
  0.12068965286016460       4.21052649617195129E-002
  0.12068965286016460       4.73684221506118774E-002
  0.12068965286016460       5.26315793395042419E-002
  0.12068965286016460       5.78947402536869118E-002
  0.12068965286016460       6.31579011678695679E-002
  0.12068965286016460       6.84210583567619324E-002
  0.12068965286016460       7.36842155456542969E-002
  0.12068965286016460       7.89473727345466614E-002
  0.12068965286016460       8.42105299234390259E-002
  0.12068965286016460       8.94736871123313904E-002
  0.12068965286016460       9.47368443012237549E-002
  0.12068965286016460       0.10000000149011611     
  0.13793103396892550        0.0000000000000000     
  0.13793103396892550       5.26315812021493912E-003
  0.13793103396892550       1.05263162404298800E-002
  0.13793103396892550       1.57894752919673885E-002
  0.13793103396892550       2.10526324808597599E-002
  0.13793103396892550       2.63157896697521210E-002
  0.13793103396892550       3.15789505839347770E-002
  0.13793103396892550       3.68421077728271484E-002
  0.13793103396892550       4.21052649617195129E-002
  0.13793103396892550       4.73684221506118774E-002
  0.13793103396892550       5.26315793395042419E-002
  0.13793103396892550       5.78947402536869118E-002
  0.13793103396892550       6.31579011678695679E-002
  0.13793103396892550       6.84210583567619324E-002
  0.13793103396892550       7.36842155456542969E-002
  0.13793103396892550       7.89473727345466614E-002
  0.13793103396892550       8.42105299234390259E-002
  0.13793103396892550       8.94736871123313904E-002
  0.13793103396892550       9.47368443012237549E-002
  0.13793103396892550       0.10000000149011611     
  0.15517240762710571        0.0000000000000000     
  0.15517240762710571       5.26315812021493912E-003
  0.15517240762710571       1.05263162404298800E-002
  0.15517240762710571       1.57894752919673885E-002
  0.15517240762710571       2.10526324808597599E-002
  0.15517240762710571       2.63157896697521210E-002
  0.15517240762710571       3.15789505839347770E-002
  0.15517240762710571       3.68421077728271484E-002
  0.15517240762710571       4.21052649617195129E-002
  0.15517240762710571       4.73684221506118774E-002
  0.15517240762710571       5.26315793395042419E-002
  0.15517240762710571       5.78947402536869118E-002
  0.15517240762710571       6.31579011678695679E-002
  0.15517240762710571       6.84210583567619324E-002
  0.15517240762710571       7.36842155456542969E-002
  0.15517240762710571       7.89473727345466614E-002
  0.15517240762710571       8.42105299234390259E-002
  0.15517240762710571       8.94736871123313904E-002
  0.15517240762710571       9.47368443012237549E-002
  0.15517240762710571       0.10000000149011611     
  0.17241379618644709        0.0000000000000000     
  0.17241379618644709       5.26315812021493912E-003
  0.17241379618644709       1.05263162404298800E-002
  0.17241379618644709       1.57894752919673885E-002
  0.17241379618644709       2.10526324808597599E-002
  0.17241379618644709       2.63157896697521210E-002
  0.17241379618644709       3.15789505839347770E-002
  0.17241379618644709       3.68421077728271484E-002
  0.17241379618644709       4.21052649617195129E-002
  0.17241379618644709       4.73684221506118774E-002
  0.17241379618644709       5.26315793395042419E-002
  0.17241379618644709       5.78947402536869118E-002
  0.17241379618644709       6.31579011678695679E-002
  0.17241379618644709       6.84210583567619324E-002
  0.17241379618644709       7.36842155456542969E-002
  0.17241379618644709       7.89473727345466614E-002
  0.17241379618644709       8.42105299234390259E-002
  0.17241379618644709       8.94736871123313904E-002
  0.17241379618644709       9.47368443012237549E-002
  0.17241379618644709       0.10000000149011611     
  0.18965516984462741        0.0000000000000000     
  0.18965516984462741       5.26315812021493912E-003
  0.18965516984462741       1.05263162404298800E-002
  0.18965516984462741       1.57894752919673885E-002
  0.18965516984462741       2.10526324808597599E-002
  0.18965516984462741       2.63157896697521210E-002
  0.18965516984462741       3.15789505839347770E-002
  0.18965516984462741       3.68421077728271484E-002
  0.18965516984462741       4.21052649617195129E-002
  0.18965516984462741       4.73684221506118774E-002
  0.18965516984462741       5.26315793395042419E-002
  0.18965516984462741       5.78947402536869118E-002
  0.18965516984462741       6.31579011678695679E-002
  0.18965516984462741       6.84210583567619324E-002
  0.18965516984462741       7.36842155456542969E-002
  0.18965516984462741       7.89473727345466614E-002
  0.18965516984462741       8.42105299234390259E-002
  0.18965516984462741       8.94736871123313904E-002
  0.18965516984462741       9.47368443012237549E-002
  0.18965516984462741       0.10000000149011611     
  0.20689654350280759        0.0000000000000000     
  0.20689654350280759       5.26315812021493912E-003
  0.20689654350280759       1.05263162404298800E-002
  0.20689654350280759       1.57894752919673885E-002
  0.20689654350280759       2.10526324808597599E-002
  0.20689654350280759       2.63157896697521210E-002
  0.20689654350280759       3.15789505839347770E-002
  0.20689654350280759       3.68421077728271484E-002
  0.20689654350280759       4.21052649617195129E-002
  0.20689654350280759       4.73684221506118774E-002
  0.20689654350280759       5.26315793395042419E-002
  0.20689654350280759       5.78947402536869118E-002
  0.20689654350280759       6.31579011678695679E-002
  0.20689654350280759       6.84210583567619324E-002
  0.20689654350280759       7.36842155456542969E-002
  0.20689654350280759       7.89473727345466614E-002
  0.20689654350280759       8.42105299234390259E-002
  0.20689654350280759       8.94736871123313904E-002
  0.20689654350280759       9.47368443012237549E-002
  0.20689654350280759       0.10000000149011611     
  0.22413793206214910        0.0000000000000000     
  0.22413793206214910       5.26315812021493912E-003
  0.22413793206214910       1.05263162404298800E-002
  0.22413793206214910       1.57894752919673885E-002
  0.22413793206214910       2.10526324808597599E-002
  0.22413793206214910       2.63157896697521210E-002
  0.22413793206214910       3.15789505839347770E-002
  0.22413793206214910       3.68421077728271484E-002
  0.22413793206214910       4.21052649617195129E-002
  0.22413793206214910       4.73684221506118774E-002
  0.22413793206214910       5.26315793395042419E-002
  0.22413793206214910       5.78947402536869118E-002
  0.22413793206214910       6.31579011678695679E-002
  0.22413793206214910       6.84210583567619324E-002
  0.22413793206214910       7.36842155456542969E-002
  0.22413793206214910       7.89473727345466614E-002
  0.22413793206214910       8.42105299234390259E-002
  0.22413793206214910       8.94736871123313904E-002
  0.22413793206214910       9.47368443012237549E-002
