           1          21           2           1
          21          22           2           1
           2          22           3           1
          22          23           3           1
           3          23           4           1
          23          24           4           1
           4          24           5           1
          24          25           5           1
           5          25           6           1
          25          26           6           1
           6          26           7           1
          26          27           7           1
           7          27           8           1
          27          28           8           1
           8          28           9           1
          28          29           9           1
           9          29          10           1
          29          30          10           1
          10          30          11           1
          30          31          11           1
          11          31          12           1
          31          32          12           1
          12          32          13           1
          32          33          13           1
          13          33          14           1
          33          34          14           1
          14          34          15           1
          34          35          15           1
          15          35          16           1
          35          36          16           1
          16          36          17           1
          36          37          17           1
          17          37          18           1
          37          38          18           1
          18          38          19           1
          38          39          19           1
          19          39          20           1
          39          40          20           1
          21          41          22           1
          41          42          22           1
          22          42          23           1
          42          43          23           1
          23          43          24           1
          43          44          24           1
          24          44          25           1
          44          45          25           1
          25          45          26           1
          45          46          26           1
          26          46          27           1
          46          47          27           1
          27          47          28           1
          47          48          28           1
          28          48          29           1
          48          49          29           1
          29          49          30           1
          49          50          30           1
          30          50          31           1
          50          51          31           1
          31          51          32           1
          51          52          32           1
          32          52          33           1
          52          53          33           1
          33          53          34           1
          53          54          34           1
          34          54          35           1
          54          55          35           1
          35          55          36           1
          55          56          36           1
          36          56          37           1
          56          57          37           1
          37          57          38           1
          57          58          38           1
          38          58          39           1
          58          59          39           1
          39          59          40           1
          59          60          40           1
          41          61          42           1
          61          62          42           1
          42          62          43           1
          62          63          43           1
          43          63          44           1
          63          64          44           1
          44          64          45           1
          64          65          45           1
          45          65          46           1
          65          66          46           1
          46          66          47           1
          66          67          47           1
          47          67          48           1
          67          68          48           1
          48          68          49           1
          68          69          49           1
          49          69          50           1
          69          70          50           1
          50          70          51           1
          70          71          51           1
          51          71          52           1
          71          72          52           1
          52          72          53           1
          72          73          53           1
          53          73          54           1
          73          74          54           1
          54          74          55           1
          74          75          55           1
          55          75          56           1
          75          76          56           1
          56          76          57           1
          76          77          57           1
          57          77          58           1
          77          78          58           1
          58          78          59           1
          78          79          59           1
          59          79          60           1
          79          80          60           1
          61          81          62           1
          81          82          62           1
          62          82          63           1
          82          83          63           1
          63          83          64           1
          83          84          64           1
          64          84          65           1
          84          85          65           1
          65          85          66           1
          85          86          66           1
          66          86          67           1
          86          87          67           1
          67          87          68           1
          87          88          68           1
          68          88          69           1
          88          89          69           1
          69          89          70           1
          89          90          70           1
          70          90          71           1
          90          91          71           1
          71          91          72           1
          91          92          72           1
          72          92          73           1
          92          93          73           1
          73          93          74           1
          93          94          74           1
          74          94          75           1
          94          95          75           1
          75          95          76           1
          95          96          76           1
          76          96          77           1
          96          97          77           1
          77          97          78           1
          97          98          78           1
          78          98          79           1
          98          99          79           1
          79          99          80           1
          99         100          80           1
          81         101          82           1
         101         102          82           1
          82         102          83           1
         102         103          83           1
          83         103          84           1
         103         104          84           1
          84         104          85           1
         104         105          85           1
          85         105          86           1
         105         106          86           1
          86         106          87           1
         106         107          87           1
          87         107          88           1
         107         108          88           1
          88         108          89           1
         108         109          89           1
          89         109          90           1
         109         110          90           1
          90         110          91           1
         110         111          91           1
          91         111          92           1
         111         112          92           1
          92         112          93           1
         112         113          93           1
          93         113          94           1
         113         114          94           1
          94         114          95           1
         114         115          95           1
          95         115          96           1
         115         116          96           1
          96         116          97           1
         116         117          97           1
          97         117          98           1
         117         118          98           1
          98         118          99           1
         118         119          99           1
          99         119         100           1
         119         120         100           1
         101         121         102           1
         121         122         102           1
         102         122         103           1
         122         123         103           1
         103         123         104           1
         123         124         104           1
         104         124         105           1
         124         125         105           1
         105         125         106           1
         125         126         106           1
         106         126         107           1
         126         127         107           1
         107         127         108           1
         127         128         108           1
         108         128         109           1
         128         129         109           1
         109         129         110           1
         129         130         110           1
         110         130         111           1
         130         131         111           1
         111         131         112           1
         131         132         112           1
         112         132         113           1
         132         133         113           1
         113         133         114           1
         133         134         114           1
         114         134         115           1
         134         135         115           1
         115         135         116           1
         135         136         116           1
         116         136         117           1
         136         137         117           1
         117         137         118           1
         137         138         118           1
         118         138         119           1
         138         139         119           1
         119         139         120           1
         139         140         120           1
         121         141         122           1
         141         142         122           1
         122         142         123           1
         142         143         123           1
         123         143         124           1
         143         144         124           1
         124         144         125           1
         144         145         125           1
         125         145         126           1
         145         146         126           1
         126         146         127           1
         146         147         127           1
         127         147         128           1
         147         148         128           1
         128         148         129           1
         148         149         129           1
         129         149         130           1
         149         150         130           1
         130         150         131           1
         150         151         131           1
         131         151         132           1
         151         152         132           1
         132         152         133           1
         152         153         133           1
         133         153         134           1
         153         154         134           1
         134         154         135           1
         154         155         135           1
         135         155         136           1
         155         156         136           1
         136         156         137           1
         156         157         137           1
         137         157         138           1
         157         158         138           1
         138         158         139           1
         158         159         139           1
         139         159         140           1
         159         160         140           1
         141         161         142           1
         161         162         142           1
         142         162         143           1
         162         163         143           1
         143         163         144           1
         163         164         144           1
         144         164         145           1
         164         165         145           1
         145         165         146           1
         165         166         146           1
         146         166         147           1
         166         167         147           1
         147         167         148           1
         167         168         148           1
         148         168         149           1
         168         169         149           1
         149         169         150           1
         169         170         150           1
         150         170         151           1
         170         171         151           1
         151         171         152           1
         171         172         152           1
         152         172         153           1
         172         173         153           1
         153         173         154           1
         173         174         154           1
         154         174         155           1
         174         175         155           1
         155         175         156           1
         175         176         156           1
         156         176         157           1
         176         177         157           1
         157         177         158           1
         177         178         158           1
         158         178         159           1
         178         179         159           1
         159         179         160           1
         179         180         160           1
         161         181         162           1
         181         182         162           1
         162         182         163           1
         182         183         163           1
         163         183         164           1
         183         184         164           1
         164         184         165           1
         184         185         165           1
         165         185         166           1
         185         186         166           1
         166         186         167           1
         186         187         167           1
         167         187         168           1
         187         188         168           1
         168         188         169           1
         188         189         169           1
         169         189         170           1
         189         190         170           1
         170         190         171           1
         190         191         171           1
         171         191         172           1
         191         192         172           1
         172         192         173           1
         192         193         173           1
         173         193         174           1
         193         194         174           1
         174         194         175           1
         194         195         175           1
         175         195         176           1
         195         196         176           1
         176         196         177           1
         196         197         177           1
         177         197         178           1
         197         198         178           1
         178         198         179           1
         198         199         179           1
         179         199         180           1
         199         200         180           1
         181         201         182           1
         201         202         182           1
         182         202         183           1
         202         203         183           1
         183         203         184           1
         203         204         184           1
         184         204         185           1
         204         205         185           1
         185         205         186           1
         205         206         186           1
         186         206         187           1
         206         207         187           1
         187         207         188           1
         207         208         188           1
         188         208         189           1
         208         209         189           1
         189         209         190           1
         209         210         190           1
         190         210         191           1
         210         211         191           1
         191         211         192           1
         211         212         192           1
         192         212         193           1
         212         213         193           1
         193         213         194           1
         213         214         194           1
         194         214         195           1
         214         215         195           1
         195         215         196           1
         215         216         196           1
         196         216         197           1
         216         217         197           1
         197         217         198           1
         217         218         198           1
         198         218         199           1
         218         219         199           1
         199         219         200           1
         219         220         200           1
         201         221         202           1
         221         222         202           1
         202         222         203           1
         222         223         203           1
         203         223         204           1
         223         224         204           1
         204         224         205           1
         224         225         205           1
         205         225         206           1
         225         226         206           1
         206         226         207           1
         226         227         207           1
         207         227         208           1
         227         228         208           1
         208         228         209           1
         228         229         209           1
         209         229         210           1
         229         230         210           1
         210         230         211           1
         230         231         211           1
         211         231         212           1
         231         232         212           1
         212         232         213           1
         232         233         213           1
         213         233         214           1
         233         234         214           1
         214         234         215           1
         234         235         215           1
         215         235         216           1
         235         236         216           1
         216         236         217           1
         236         237         217           1
         217         237         218           1
         237         238         218           1
         218         238         219           1
         238         239         219           1
         219         239         220           1
         239         240         220           1
         221         241         222           1
         241         242         222           1
         222         242         223           1
         242         243         223           1
         223         243         224           1
         243         244         224           1
         224         244         225           1
         244         245         225           1
         225         245         226           1
         245         246         226           1
         226         246         227           1
         246         247         227           1
         227         247         228           1
         247         248         228           1
         228         248         229           1
         248         249         229           1
         229         249         230           1
         249         250         230           1
         230         250         231           1
         250         251         231           1
         231         251         232           1
         251         252         232           1
         232         252         233           1
         252         253         233           1
         233         253         234           1
         253         254         234           1
         234         254         235           1
         254         255         235           1
         235         255         236           1
         255         256         236           1
         236         256         237           1
         256         257         237           1
         237         257         238           1
         257         258         238           1
         238         258         239           1
         258         259         239           1
         239         259         240           1
         259         260         240           1
         241         261         242           1
         261         262         242           1
         242         262         243           1
         262         263         243           1
         243         263         244           1
         263         264         244           1
         244         264         245           1
         264         265         245           1
         245         265         246           1
         265         266         246           1
         246         266         247           1
         266         267         247           1
         247         267         248           1
         267         268         248           1
         248         268         249           1
         268         269         249           1
         249         269         250           1
         269         270         250           1
         250         270         251           1
         270         271         251           1
         251         271         252           1
         271         272         252           1
         252         272         253           1
         272         273         253           1
         253         273         254           1
         273         274         254           1
         254         274         255           1
         274         275         255           1
         255         275         256           1
         275         276         256           1
         256         276         257           1
         276         277         257           1
         257         277         258           1
         277         278         258           1
         258         278         259           1
         278         279         259           1
         259         279         260           1
         279         280         260           1
         261         281         262           1
         281         282         262           1
         262         282         263           1
         282         283         263           1
         263         283         264           1
         283         284         264           1
         264         284         265           1
         284         285         265           1
         265         285         266           1
         285         286         266           1
         266         286         267           1
         286         287         267           1
         267         287         268           1
         287         288         268           1
         268         288         269           1
         288         289         269           1
         269         289         270           1
         289         290         270           1
         270         290         271           1
         290         291         271           1
         271         291         272           1
         291         292         272           1
         272         292         273           1
         292         293         273           1
         273         293         274           1
         293         294         274           1
         274         294         275           1
         294         295         275           1
         275         295         276           1
         295         296         276           1
         276         296         277           1
         296         297         277           1
         277         297         278           1
         297         298         278           1
         278         298         279           1
         298         299         279           1
         279         299         280           1
         299         300         280           1
         281         301         282           1
         301         302         282           1
         282         302         283           1
         302         303         283           1
         283         303         284           1
         303         304         284           1
         284         304         285           1
         304         305         285           1
         285         305         286           1
         305         306         286           1
         286         306         287           1
         306         307         287           1
         287         307         288           1
         307         308         288           1
         288         308         289           1
         308         309         289           1
         289         309         290           1
         309         310         290           1
         290         310         291           1
         310         311         291           1
         291         311         292           1
         311         312         292           1
         292         312         293           1
         312         313         293           1
         293         313         294           1
         313         314         294           1
         294         314         295           1
         314         315         295           1
         295         315         296           1
         315         316         296           1
         296         316         297           1
         316         317         297           1
         297         317         298           1
         317         318         298           1
         298         318         299           1
         318         319         299           1
         299         319         300           1
         319         320         300           1
         301         321         302           1
         321         322         302           1
         302         322         303           1
         322         323         303           1
         303         323         304           1
         323         324         304           1
         304         324         305           1
         324         325         305           1
         305         325         306           1
         325         326         306           1
         306         326         307           1
         326         327         307           1
         307         327         308           1
         327         328         308           1
         308         328         309           1
         328         329         309           1
         309         329         310           1
         329         330         310           1
         310         330         311           1
         330         331         311           1
         311         331         312           1
         331         332         312           1
         312         332         313           1
         332         333         313           1
         313         333         314           1
         333         334         314           1
         314         334         315           1
         334         335         315           1
         315         335         316           1
         335         336         316           1
         316         336         317           1
         336         337         317           1
         317         337         318           1
         337         338         318           1
         318         338         319           1
         338         339         319           1
         319         339         320           1
         339         340         320           1
         321         341         322           1
         341         342         322           1
         322         342         323           1
         342         343         323           1
         323         343         324           1
         343         344         324           1
         324         344         325           1
         344         345         325           1
         325         345         326           1
         345         346         326           1
